StartDate,EndDate,Status,Progress,Duration__in_seconds_,Finished,RecordedDate,ResponseId,Consent_Form_1,Consent_Form_2,Consent_Form_3,Consent_Form_4,Consent_Form_5,Consent_Form_6,Q54,Q7_First_Click,Q7_Last_Click,Q7_Page_Submit,Q7_Click_Count,Prolific_ID,Well_being_1,Well_being_2,Well_being_3,Well_being_4,Well_being_5,Productivity_1,Productivity_4,Productivity_1.0,Productivity_1.1,Q53_1,Q53_2,Q53_3,Q53_4,Q53_5,Q53_6,Q53_7,Q53_8,Q53_9,Q53_10,Q53_11,Q53_12,Q53_13,Q53_14,Q53_15,Q36_First_Click,Q36_Last_Click,Q36_Page_Submit,Q36_Click_Count,Boredom_1,Boredom_2,Boredom_3,Boredom_4,Boredom_5,Boredom_6,Boredom_7,Boredom_8,Compliance_1,Compliance_2,Compliance_3,Conspiracy_beliefs_1,Conspiracy_beliefs_2,Conspiracy_beliefs_3,Conspiracy_beliefs_4,Conspiracy_beliefs_5,Brief_COPE_1,Brief_COPE_2,Brief_COPE_3,Brief_COPE_4,Brief_COPE_5,Brief_COPE_6,Brief_COPE_7,Brief_COPE_8,Brief_COPE_9,Brief_COPE_10,Brief_COPE_11,Brief_COPE_12,Brief_COPE_13,Brief_COPE_14,Brief_COPE_15,Brief_COPE_16,Brief_COPE_17,Brief_COPE_18,Brief_COPE_19,Brief_COPE_20,Brief_COPE_21,Brief_COPE_22,Brief_COPE_23,Brief_COPE_24,Brief_COPE_25,Brief_COPE_26,Brief_COPE_27,Brief_COPE_28,Q37_First_Click,Q37_Last_Click,Q37_Page_Submit,Q37_Click_Count,psychological_needs_1,psychological_needs_2,psychological_needs_3,psychological_needs_4,psychological_needs_5,psychological_needs_6,psychological_needs_7,psychological_needs_8,psychological_needs_9,psychological_needs_10,psychological_needs_11,psychological_needs_12,psychological_needs_13,psychological_needs_14,psychological_needs_15,psychological_needs_16,psychological_needs_17,psychological_needs_18,Office_set_up_1,Office_set_up_2,Office_set_up_3,communication_1,communication_2,communication_3,Quality_of_Sleep_1,Stress_1,Stress_2,Stress_3,Stress_4,Daily_Routines_1,Daily_Routines_2,Daily_Routines_3,Self_Control_1,Self_Control_2,Self_Control_3,Technological_Skills_1,Volunteering_1,Volunteering_2,Volunteering_3,Extraversion_1,Extraversion_2,Extraversion_3,Extraversion_4,Q38_First_Click,Q38_Last_Click,Q38_Page_Submit,Q38_Click_Count,Diet_1,Diet_2,Distractions_at_home_1,Distractions_at_home_2,Exercising,Exercising.0,Exercising.1,Financial_Situation_1,Financial_Situation_2,Generalized_Anxiety_1,Generalized_Anxiety_2,Generalized_Anxiety_3,Generalized_Anxiety_4,Generalized_Anxiety_5,Generalized_Anxiety_6,Generalized_Anxiety_7,Anxiety_COVID_19_1,Anxiety_COVID_19_2,Loneliness_1,Loneliness_2,Loneliness_3,Loneliness_2_1,Loneliness_2_2,Loneliness_2_3,Mental_exercise_1,Mental_exercise_2,MWMS_1,MWMS_2,MWMS_3,MWMS_4,MWMS_5,MWMS_6,MWMS_7,MWMS_8,MWMS_9,social_contacts_1,social_contacts_2,social_contacts_3,Q41,Q41_6_TEXT,Q43,Q43_3_TEXT,Q45,Q52,Age,Q58,Q59_3,Q59_4,Q59_9,Q59_10,Q59_11,Babies,Toddlers,Children,Teenager,Adults,Q49_1,Q49_2,Q49_3,Q49_4,Income,Time_remote,Q54_1,Q54_2,Q54_3,Q54_1_TEXT,Q54_2_TEXT,Q54_3_TEXT,Q53,IMC1,IMC_FAIL,Test1,Test2,Test3,N1,N2,N3,N4,P1,P2,P3,P4,M1,M2,M3,M4,O1,C1,HE03,HE04,E1,H1,HE07,HE08,HE09,X2,HE11,HE12,O3,C3,A3,X3,HE17,HE18,O4,HE20,A4,HE22,E4,HE24,NCS01,NCS02,NCS03,NCS04,NCS05,NCS06,ProlificID,How_old_are_you,Gender,Country,Country_Other,Degree,Degree_Other,Q9,Q9_19_TEXT,Q17,Q17_23_TEXT,Q18,Q19,Q20,Q21,Q22,Q23,Q23_66_TEXT,Q24,Q24_81_TEXT,Q25,Q25_88_TEXT,Years_IT,Q55,Q56,Q57,A1,X1,O2,C2,A2,E2,H2,E3,H3,C4,X4,H4,NCS03R,NCS04R,M,P,N,H,E,Ext,A,C,O,Nn,OS,G,StartDate2,EndDate2,Status2,Progress2,Duration__in_seconds_2,Finished2,RecordedDate2,ResponseId2,Consent_Form_12,Consent_Form_22,Consent_Form_32,Consent_Form_42,Consent_Form_52,Consent_Form_62,Q542,Q7_First_Click2,Q7_Last_Click2,Q7_Page_Submit2,Q7_Click_Count2,Q622,Well_being_12,Well_being_22,Well_being_32,Well_being_42,Well_being_52,Productivity_12,Productivity_42,Productivity_1.02,Productivity_1.12,Q53_1_2,Q53_22,Q53_32,Q53_42,Q53_52,Q53_62,Q53_72,Q53_82,Q53_92,Q53_102,Q53_112,Q53_122,Q53_132,Q53_142,Q53_152,Q36_First_Click2,Q36_Last_Click2,Q36_Page_Submit2,Q36_Click_Count2,Boredom_12,Boredom_22,Boredom_32,Boredom_42,Boredom_52,Boredom_62,Boredom_72,Boredom_82,Brief_COPE_1.2,Brief_COPE_2.2,Brief_COPE_3.2,Brief_COPE_4.2,Q37_First_Click2,Q37_Last_Click2,Q37_Page_Submit2,Q37_Click_Count2,psychological_needs_1_2,psychological_needs_22,psychological_needs_32,psychological_needs_42,psychological_needs_52,psychological_needs_62,psychological_needs_72,psychological_needs_82,psychological_needs_92,psychological_needs_102,psychological_needs_112,psychological_needs_122,psychological_needs_132,psychological_needs_142,psychological_needs_152,psychological_needs_162,psychological_needs_172,psychological_needs_182,communication_12,communication_22,communication_32,Quality_of_Sleep_12,Stress_12,Stress_22,Stress_32,Stress_42,Daily_Routines_12,Daily_Routines_22,Daily_Routines_32,Extraversion_12,Extraversion_22,Extraversion_32,Extraversion_42,Q38_First_Click2,Q38_Last_Click2,Q38_Page_Submit2,Q38_Click_Count2,Distractions_at_home_12,Distractions_at_home_22,Generalized_Anxiety_12,Generalized_Anxiety_22,Generalized_Anxiety_32,Generalized_Anxiety_42,Generalized_Anxiety_52,Generalized_Anxiety_62,Generalized_Anxiety_72,Loneliness_12,Loneliness_22,Loneliness_32,Q672,Q682,Loneliness_2_12,Loneliness_2_22,Loneliness_2_32,social_contacts_12,social_contacts_22,social_contacts_32,Q64_12,Q64_22,Q522,Q612,Q63_12,Comments2
4/26/2020 10:29:44,4/26/2020 10:58:44,0,100,1740,1,4/26/2020 10:58:44, ,1,1,1,1,1,1,4,5.261,69.375,75.076,10, ,19,19,20,18,17,40,40,90,-5, , , , , , , , , , , , , , , ,3.728,268.503,269.442,58,12,11,12,13,13,12,13,12,7,8,8,13,14,12,11,12,8,8,6,4,6,4,7,5,7,7,4,7,5,8,7,5,7,4,8,8,5,8,6,8,7,4,8,4,1.999,429.196,429.66,120,4,2,4,1,4,1,4,1,4,2,4,2,4,2,3,2,4,2,16,16,14,5,5,5,6,2,4,4,2,3,2,2,2,4,3,27,7,4,6,1,4,4,4,7.745,564.278,564.861,110,12,12,21,22,1.3,.8,.5,9,9,5,5,5,5,5,5,5,4,4,37,38,37,40,40,40,17,17,3,3,3,4,6,4,5,5,5,6,6,6,1, ,1, , ,1,32,4, , , , ,1, , , , ,1,1, , , ,6,20,1,1,1,0,0,0,thank you, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,2,9, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,1.899,353.172,358.569,29,2,17,19,19,17,16,35,46,80,-30, , , , , , , , , , , , , , , ,5.401,381.153,382.213,117,13,12,13,13,13,12,12,13,4,7,4,6,4.115,82.967,84.87,28,3,2,4,1,4,1,4,3,3,1,3,2,4,3,3,2,4,2,5,5,5,3,3,4,3,2,2,2,2,1,4,4,4,8.717,204.523,205.518,90,21,23,5,5,5,5,5,5,9,38,40,37,4,Because they not use to not being around people,41,40,41,6,6,6,7,7,1,3,0,I'm getting use to it now but lockdown was hard in week 3 but now I am grateful to be at home and safe. I try to count my blessings. Thank you for the study. Most of my work is on pc and I'm able to u
4/26/2020 7:42:28,4/26/2020 7:52:57,0,100,628,1,4/26/2020 7:52:57, ,1,1,1,1,1,1,4,57.984,66.182,68.272,7, ,16,18,19,16,19,46,47,87,36, , , , , , , , , , , , , , , ,7.875,102.931,104.071,40,12,12,14,13,13,14,12,13,7,7,6,12,12,13,11,11,7,7,5,5,6,4,6,4,7,6,5,7,4,7,7,4,7,6,7,8,5,6,6,8,6,4,5,5,3.945,129.775,130.72,52,4,1,3,2,4,3,3,4,3,1,4,2,4,2,3,2,4,1,16,16,12,5,5,5,5,3,3,4,4,6,6,6,4,2,3,27,4,3,6,2,3,5,4,4.807,106.933,107.855,48,12,12,21,23,2,1,5,8,6,5,5,5,9,9, ,4,5,4,39,40,37,39,40,40,16,13,4,4,3,4,4,6,6,6,6,5,5,2,2, ,3,Portugal, ,1,33,4,1,1,1,1,1,0,0,0,0,1, ,1, , ,7,20,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32,1,3,Portugal,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,5.955,18.22,19.182,8,1,17,19,19,18,17,41,40,81,25, , , , , , , , , , , , , , , ,2.621,142.526,145.022,49,13,13,14,12,12,13,13,12,4,4,4,4,5.338,29.55,31.049,13,4,1,4,1,3,3,4,2,3,1,3,3,3,3,3,3,3,3,5,4,4,4,4,3,2,3,7,6,6,1,3,4,3,2.805,81.129,84.71,39,20,23,4,1,1,5,4,5,1,38,40,37,4,People with more  need of social interaction are able to suffer more due to the lack of that interaction,39,39,38,5,5,5,9,9,3,1,0, 
4/26/2020 8:17:30,4/26/2020 8:26:52,0,100,561,1,4/26/2020 8:26:53, ,1,1,1,1,1,1,4,1.024,18.247,19.4,19, ,18,19,20,17,20,40,40,79,-17, , , , , , , , , , , , , , , ,6.988,100.373,101.623,71,14,14,15,14,14,15,15,15,7,8,8,11,12,12,12,12,6,6,4,5,5,5,7,5,6,5,5,6,6,6,5,7,5,6,5,6,5,4,6,6,5,6,5,5,1.407,125.833,127.63,90,2,4,2,2,2,3,2,4,4,1,3,4,3,2,3,1,4,3,16,16,16,5,5,5,6,3,3,3,3,5,5,6,4,4,5,27,2,5,5,3,2,3,3,.902,109.028,109.278,102,3,11,22,22,5,5,3,4,4,5,4,5,5,5,4,1,3,4,38,40,37,39,39,39,14,14,3,4,3,3,4,4,5,4,4,4,1,2,2, ,3,Italy, ,1,25,4, , , , ,1, , , , ,1, ,1, , ,6,100,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,1,7, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,4.338,18.812,19.65,9,1,18,17,17,18,17,40,44,62,-68, , , , , , , , , , , , , , , ,3.793,172.673,173.018,65,14,15,14,16,15,14,15,14,6,7,7,6,2.214,14.212,15.919,27,3,3,3,3,3,4,2,2,3,3,2,3,2,3,3,1,2,3,3,4,3,6,3,3,3,4,5,4,5,3,2,3,3,2.223,190.526,193.318,52,23,22,5,9,9,5,9,9,5,39,39,38,3,human people are needed for both types of person.,38,38,39,4,3,3,6,4,1,2,0,i dont feel at all productive.
4/26/2020 7:43:06,4/26/2020 8:01:53,0,100,1127,1,4/26/2020 8:01:54, ,1,1,1,1,1,1,4,7.416,106.11,107.663,24, ,18,19,19,19,19,29,30,90,75, , , , , , , , , , , , , , , ,2.478,226.167,227.154,53,13,12,12,13,12,12,12,13,8,8,8,14,13,14,15,14,8,8,4,4,7,5,7,5,6,6,4,7,6,7,8,5,7,7,8,7,6,4,5,7,5,4,4,7,2.996,296.464,297.581,82,4,1,5,2,5,2,4,1,3,2,4,4,5,3,4,2,4,1,15,14,12,4,5,5,4,3,4,3,2,4,2,4,2,4,2,26,4,5,6,1,3,4,3,4.011,198.662,199.725,68,13,13,21,23,10,0,3,7,5,5,4,5,4,4,5,9,3,4,37,39,37,40,40,40,16,16,5,4,2,6,6,5,5,5,6,5,5,4,1, ,3,Austria, ,3,25,4, , , , ,1, , , , ,2, ,1, , ,6,50,1,1,1,12,8,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,24,2,3,Mexico,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,5.627,33.636,36.533,26,1,19,19,19,19,18,35,40,85,82, , , , , , , , , , , , , , , ,32.053,167.07,168.752,54,12,13,12,13,13,12,12,13,4,5,5,5,131.097,182.483,183.571,20,3,1,4,2,4,1,3,1,2,2,3,2,4,2,3,1,4,2,4,4,4,4,2,4,2,2,4,3,5,1,4,4,3,2.357,223.666,225.152,55,20,23,4,4,4,4,1,1,1,37,38,37,4,"I think extroverts are having a more difficult time because they are used to have contact with people and be more social, however, this pandemic makes you stay at home having no contact.",41,41,40,5,4,5,5,5,3,1,30, 
4/26/2020 11:28:53,4/26/2020 11:41:54,0,100,780,1,4/26/2020 11:41:54, ,1,1,1,1,1,1,4,10.322,22.465,23.492,7, ,20,20,20,19,20,37,38,80,-16, , , , , , , , , , , , , , , ,5.805,128.692,130.497,29,11,11,12,15,12,12,11,13,6,8,8,12,12,11,11,11,7,6,4,5,7,4,5,4,4,4,5,7,5,5,7,4,7,8,7,8,4,4,4,8,5,4,4,7,3.821,175.944,176.592,49,4,3,4,1,4,1,5,1,4,1,4,1,5,1,4,1,5,1,17,17,12,6,6,5,2,2,4,4,2,6,6,6,2,4,2,27,1,5,3,1,4,4,1,6.835,160.805,161.997,46,3,11,21,23,4,0,0,8,9,4,1,4,1,1,5,1,4,4,37,40,37,40,40,40,17,16,5,5,2,5,5,6,7,6,7,5,5,4,2, ,1, , ,1,32,4,1,1,1,1,1,1,1,1,0,1, ,1, , ,6,9,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,31,1,9, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,.601,16.3,17.469,15,1,20,20,20,20,19,38,38,90,40, , , , , , , , , , , , , , , ,2.819,101.2,102.146,47,15,12,13,15,12,15,15,13,5,6,5,4,4.949,77.191,78.133,36,5,1,2,1,5,3,5,2,5,1,5,1,5,1,5,2,5,1,6,6,6,5,2,4,4,3,7,7,7,1,5,5,1,12.57,389.574,390.667,109,21,22,1,1,1,4,1,4,1,37,38,37,4,Extroverts like having more people around them.,40,40,40,6,5,6,2,2,1,3,0, 
4/26/2020 7:43:49,4/26/2020 7:53:35,0,100,586,1,4/26/2020 7:53:36, ,1,1,1,1,1,1,4,45.592,51.53,59.483,7, ,20,20,21,20,19,44,44,100,20, , , , , , , , , , , , , , , ,3.192,128.357,130.673,29,12,11,12,12,11,12,11,11,8,8,8,11,13,11,12,11,6,7,4,4,6,4,7,4,5,6,4,7,4,7,6,4,7,6,5,8,5,4,6,7,4,4,4,5,16.984,97.769,99.092,48,4,2,3,1,4,2,4,2,4,1,5,1,4,2,4,2,5,2,17,17,17,5,5,6,6,1,5,5,1,6,6,6,4,2,1,28,2,4,6,1,4,4,1,3.814,96.456,97.979,47,13,14,20,24,0,2,3,8,8,1,1,1,1,1,1,1,2,2,37,38,37,41,41,41,17,12,4,4,4,3,3,2,6,6,7,5,6,4,2, ,2, ,4,1,52,4, , , , ,1, , , , ,1, ,1, , ,9,50,1,1,1,2,0,0,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,51,1,10, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,42.817,48.939,52.825,7,1,21,21,20,20,20,45,45,100,100, , , , , , , , , , , , , , , ,2.192,60.98,62.869,28,11,11,11,11,11,11,11,11,4,4,4,4,2.559,14.412,15.505,12,4,1,4,2,3,1,4,1,4,1,4,2,4,1,4,1,5,1,5,5,5,6,1,5,4,1,7,7,7,1,5,4,1,2.401,55.999,57.349,37,20,23,1,1,1,1,1,1,1,37,39,37,4,"I think introverts are loving this, extraverts are probably going crazy",41,41,41,6,6,6,5,5,1,3,0,"Feeling pretty well.  Our state is starting to open things up again, so I am encouraged."
4/26/2020 8:13:40,4/26/2020 8:39:24,0,100,1544,1,4/26/2020 8:39:25, ,1,1,1,1,1,1,4,9.943,35.273,37.301,7, ,16,17,16,19,21,40,40,100,0, , , , , , , , , , , , , , , ,15.901,404.469,405.573,44,13,12,15,12,12,13,12,13,8,8,8,15,15,14,14,12,6,7,4,4,4,4,7,4,4,4,4,7,4,7,4,4,7,4,4,7,4,4,5,6,6,4,4,4,14.306,275.042,276.558,46,1,2,2,1,1,1,4,1,3,1,4,2,4,2,4,2,3,2,17,17,15,3,4,5,5,2,4,4,2,7,7,7,3,3,3,27,2,2,5,1,3,4,2,14.09,301.595,302.329,56,13,13,20,24,3,0,4,8,8,4,1,4,1,1,1,1,3,2,39,40,37,38,38,39,14,14,2,3,3,5,5,5,6,6,6,4,4,1,2, ,3,Poland, ,1,34,4,1,1,1,1,1,0,0,0,0,2, ,1, , ,5,40,1,1,1,0,0,0,No, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34,1,3,Poland,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,12.523,29.382,30.928,7,1,15,17,16,19,16,40,40,90,0, , , , , , , , , , , , , , , ,8.812,210.67,213.841,31,13,13,15,15,13,13,12,15,5,6,5,6,11.991,87.948,88.886,14,1,4,2,1,1,1,4,1,3,1,4,1,3,2,4,2,3,2,3,3,4,5,2,4,3,2,7,7,7,1,3,3,2,14.033,226.919,227.67,38,20,24,1,1,1,1,1,1,1,39,39,37,4,Extroverts like to be around people most of the time.,39,38,40,4,4,2,5,5,1,3,30,"Generally, I feel pretty good."
4/26/2020 7:55:40,4/26/2020 8:15:09,0,100,1169,1,4/26/2020 8:15:10, ,1,1,1,1,1,1,4,9.968,19.886,35.073,7, ,15,20,15,16,18,8,24,50,-60, , , , , , , , , , , , , , , ,20.31,210.819,212.687,37,11,15,12,15,14,11,17,15,2,7,5,12,12,14,17,16,6,5,6,6,7,7,6,6,6,8,5,7,6,5,6,7,6,5,5,6,7,7,8,8,6,5,4,5,13.493,181.631,183.54,52,1,5,1,5,1,5,2,4,1,1,2,3,5,5,1,1,1,1,11,11,14,5,2,5,1,4,2,2,4,1,2,1,3,2,1,24,1,1,1,1,3,4,2,14.403,308.922,310.009,52,3,3,20,24,.5,1,0,9,10,5,4,1,1,1,1,1,3,1,40,40,40,41,38,41,14,15,5,1,3,6,3,4,1,1,1,3,1,2,2, ,3,Portugal, ,1,20,4,1,1,1,1,1,0,0,0,0,1, ,1, , ,8,30,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19,1,3,Portugal,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,11.836,21.963,22.835,17,1,20,18,17,17,19,53,41,36,13, , , , , , , , , , , , , , , ,2.201,67.697,68.509,34,13,14,12,17,15,15,14,15,8,4,5,7,1.596,21.111,22.628,21,3,4,2,5,5,4,2,3,1,3,2,5,4,2,3,4,2,1,1,6,5,2,3,2,5,3,4,6,4,2,3,4,3,1.388,58.009,58.819,74,22,23,1,1,9,4,9,4,10,39,38,40,4,Cause they can't socialize physically with other people,40,38,39,1,6,5,3,3,2,1,46, 
4/26/2020 7:45:34,4/26/2020 8:01:08,0,100,934,1,4/26/2020 8:01:08, ,1,1,1,1,1,1,4,1.206,63.92,64.912,8, ,15,18,16,15,15,16,34,6,0, , , , , , , , , , , , , , , ,9.285,140.67,141.078,32,12,12,15,14,14,12,13,11,8,8,8,16,13,16,11,11,6,7,4,4,5,4,8,4,5,6,4,7,7,8,6,5,7,8,7,7,5,8,6,8,8,6,7,4,5.821,203.061,203.701,52,5,1,4,1,5,1,3,2,3,1,3,4,4,2,5,4,4,1,16,16,11,4,4,2,5,5,3,3,5,2,4,4,5,5,3,28,3,6,6,1,3,5,1,5.426,198.212,198.996,47,2,11,23,21,2,0,0,5,7,9,5,9,9,4,4,9,5,5,38,38,39,39,38,38,15,16,3,4,4,4,5,6,5,5,6,6,6,1,1, ,3,spain, ,1,27,4,1,1,1,1,1,0,0,1,0,2, ,1, , ,4,10,1,1,1,0,0,0,any, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,26,2,8, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,.949,30.833,40.058,9,1,16,18,18,16,16,22,32,72,40, , , , , , , , , , , , , , , ,6.579,159.828,162.076,44,13,12,14,12,12,13,12,11,5,7,4,5,9.467,73.154,73.874,12,5,1,5,1,5,1,2,4,2,3,2,5,3,3,4,3,3,1,4,4,4,3,5,3,3,5,2,2,2,1,2,4,1,12.314,154.264,155.049,38,21,22,9,9,9,9,9,5,9,37,37,37,1,because they are those people who do not feel desperate to start a conversation with someone or do not feel despair or anxiety to remain alone or isolated,39,39,39,6,6,3,5,5,1,1,0,Waiting for an important government procedure and not being able to carry it out because the offices are closed due to the coronavirus
4/26/2020 10:08:22,4/26/2020 10:27:15,0,100,1132,1,4/26/2020 10:27:15, ,1,1,1,1,1,1,4,1.394,41.767,43.249,28, ,17,17,18,17,19,40,40,77,68, , , , , , , , , , , , , , , ,4.754,198.536,201.181,104,12,12,12,13,13,12,11,12,8,8,7,15,15,14,12,12,6,7,4,4,7,5,7,5,5,6,4,6,4,7,7,4,6,4,6,6,6,7,6,7,6,4,7,4,5.642,223.932,224.922,97,3,2,4,2,4,3,3,3,2,1,3,2,3,3,2,2,3,2,13,15,12,4,4,4,5,3,3,3,3,2,1,2,3,3,2,26,2,2,5,2,3,4,2,4.716,282.956,284.048,92,3,13,20,23,0,0,0,8,8,4,4,4,4,1,1,4,4,4,39,39,37,40,40,39,15,12,4,2,2,4,4,4,5,5,5,4,5,3,2, ,2, ,45,2,30,4, , , , ,1, , , , ,1, ,1, , ,8,30,1, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29,1,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,17.869,26.545,27.44,7,1,17,17,17,18,17,48,40,81,42, , , , , , , , , , , , , , , ,1.898,84.379,86.493,28,12,13,12,12,12,12,12,12,4,4,4,4,5.542,39.118,40.411,12,3,2,2,2,3,2,2,3,2,2,3,2,3,3,3,2,3,2,4,4,4,5,3,3,3,3,3,1,2,2,2,3,3,6.362,96.62,97.998,37,21,22,4,4,4,5,5,1,4,38,38,37,4,I believe extroverts who want to visit outside and make new connections would be impacted by this pandemic,38,39,40,4,4,4,5,5,3,1,10, 
4/26/2020 9:36:02,4/26/2020 10:29:23,0,100,3201,1,4/26/2020 10:29:24, ,1,1,1,1,1,1,4,9.091,20.597,29.721,7, ,15,15,16,16,19,24,24,100,-20, , , , , , , , , , , , , , , ,312.892,459.142,470.301,27,11,13,15,15,15,13,13,11,5,8,8,12,12,12,11,11,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,4,4,4,8,4,4,4,4,6.073,264.118,265.486,49,1,1,2,2,2,1,2,1,1,1,3,1,4,2,5,1,2,1,16,17,12,5,5,5,5,4,4,2,2,6,1,4,3,1,1,28,1,5,1,2,1,2,4,19.013,2086.835,2088.251,59,3,3,21,22,0,0,0,5,7,5,1,1,5,1,1,1,3,1,39,37,39,37,37,37,15,15,3,3,2,7,5,5,3,2,3,4,4,5,2, ,2, ,15,1,43,4,1,1,1, ,1,0,1,2, ,3, , ,1, ,9,100,1,1,1,0,0,0,No comments, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,43,1,10, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
4/26/2020 11:26:59,4/26/2020 11:45:43,0,100,1124,1,4/26/2020 11:45:44, ,1,1,1,1,1,1,4,3.869,18.592,19.741,14, ,16,19,17,17,19,56,40,80,-30, , , , , , , , , , , , , , , ,4.147,255.648,257.699,77,12,11,13,13,12,12,12,12,8,8,6,17,16,15,16,13,7,7,4,4,7,5,7,4,5,4,4,7,4,7,7,5,7,7,5,7,5,4,5,7,6,5,4,7,6.825,250.588,252.256,115,4,1,4,3,4,4,4,1,4,1,4,2,3,4,3,3,3,2,17,17,17,4,5,5,4,2,4,3,2,2,2,7,4,4,2,28,1,7,5,2,2,3,4,4.561,260.158,261.689,95,13,12,23,21,5,0,0,7,5,4,4,4,4,4,9,4,3,4,37,39,37,38,38,40,16,16,4,3,2,5,5,5,5,6,6,4,5,2,2, ,3,Portugal, ,1,36,4,1,1,1,1,1,0,0,1,0,1, ,1, , ,5,100,1,1,1,0,0,0, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,35,1,3,Portugal,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,1,1,1,1,1,4,12.528,17.513,21.265,8,2,19,20,20,20,20,45,40,85,5, , , , , , , , , , , , , , , ,9.241,255.161,256.189,25,12,12,11,14,13,12,13,12,4,4,4,4,12.393,49.436,50.856,15,4,1,4,1,3,1,4,1,3,1,4,2,4,1,4,4,3,1,5,5,5,5,4,4,3,2,6,2,6,2,3,2,4,7.143,312.143,313.051,43,22,21,1,1,1,1,1,1,1,37,39,37,4,"introverts usually have more difficulty communicating with others and confinement worsens the situation, because they will not try to talk to others through videoconferences",38,38,38,4,4,4,7,6,1,1,90, 
